"Date","Price","Open","High","Low","Vol.","Change %"
"10/04/2022","26,950.0","27,500.0","28,000.0","25,800.0","13.43M","-2.53%"
"10/03/2022","27,650.0","28,550.0","29,300.0","27,650.0","6.42M","-6.90%"
"09/30/2022","29,700.0","29,500.0","29,700.0","27,900.0","13.03M","-1.00%"
"09/29/2022","30,000.0","31,200.0","31,500.0","29,900.0","5.30M","-2.60%"
"09/28/2022","30,800.0","30,000.0","31,350.0","29,600.0","7.59M","-0.32%"
"09/27/2022","30,900.0","31,500.0","31,900.0","30,000.0","4.93M","-3.13%"
"09/26/2022","31,900.0","31,000.0","31,900.0","29,900.0","18.10M","-0.78%"
"09/23/2022","32,150.0","33,000.0","33,400.0","32,150.0","4.70M","-3.02%"
"09/22/2022","33,150.0","32,500.0","33,450.0","32,500.0","4.58M","0.76%"
"09/21/2022","32,900.0","32,600.0","33,700.0","32,400.0","3.78M","-0.45%"
"09/20/2022","33,050.0","33,000.0","33,500.0","32,100.0","5.19M","0.15%"
"09/19/2022","33,000.0","33,800.0","34,000.0","31,500.0","11.07M","-2.08%"
"09/16/2022","33,700.0","35,200.0","35,300.0","33,650.0","8.24M","-4.94%"
"09/15/2022","35,450.0","35,750.0","36,200.0","35,450.0","3.73M","-0.42%"
"09/14/2022","35,600.0","34,500.0","36,200.0","34,500.0","8.13M","0.00%"
"09/13/2022","35,600.0","36,000.0","36,000.0","35,000.0","5.02M","-1.11%"
"09/12/2022","36,000.0","37,000.0","37,000.0","36,000.0","4.53M","-2.70%"
"09/09/2022","37,000.0","35,400.0","37,000.0","33,000.0","12.07M","5.71%"
"09/08/2022","35,000.0","37,200.0","37,300.0","35,000.0","8.80M","-4.11%"
"09/07/2022","36,500.0","38,350.0","38,800.0","36,500.0","7.80M","-5.19%"
"09/06/2022","38,500.0","37,800.0","38,850.0","37,650.0","6.32M","2.12%"
"09/05/2022","37,700.0","38,000.0","38,600.0","37,700.0","5.27M","-0.79%"
"08/31/2022","38,000.0","37,200.0","38,550.0","37,000.0","9.20M","0.00%"
"08/30/2022","38,000.0","40,000.0","40,200.0","38,000.0","7.56M","-4.52%"
"08/29/2022","39,800.0","39,000.0","39,800.0","38,000.0","9.30M","-0.75%"
"08/26/2022","40,100.0","40,200.0","41,000.0","39,700.0","9.01M","0.25%"
"08/25/2022","40,000.0","39,600.0","40,600.0","39,400.0","6.04M","1.01%"
"08/24/2022","39,600.0","40,200.0","40,450.0","39,450.0","5.23M","-1.00%"
"08/23/2022","40,000.0","37,550.0","40,000.0","37,550.0","7.63M","4.85%"
"08/22/2022","38,150.0","40,100.0","40,450.0","38,000.0","14.51M","-6.27%"
"08/19/2022","40,700.0","40,800.0","41,500.0","40,200.0","6.44M","-0.25%"
"08/18/2022","40,800.0","41,000.0","41,350.0","40,500.0","6.33M","-0.97%"
"08/17/2022","41,200.0","41,350.0","42,800.0","41,100.0","11.28M","-0.12%"
"08/16/2022","41,250.0","40,700.0","41,500.0","40,500.0","6.43M","1.35%"
"08/15/2022","40,700.0","41,000.0","41,150.0","40,250.0","5.60M","0.37%"
"08/12/2022","40,550.0","40,000.0","40,950.0","39,600.0","6.58M","1.38%"
"08/11/2022","40,000.0","42,600.0","42,700.0","39,500.0","12.62M","-4.99%"
"08/10/2022","42,100.0","40,850.0","42,800.0","40,650.0","9.91M","2.81%"
"08/09/2022","40,950.0","40,900.0","41,550.0","40,350.0","5.42M","0.49%"
"08/08/2022","40,750.0","41,900.0","41,900.0","40,450.0","7.04M","-0.73%"
"08/05/2022","41,050.0","39,500.0","41,300.0","39,300.0","8.40M","3.53%"
"08/04/2022","39,650.0","40,150.0","40,900.0","39,500.0","6.93M","0.38%"
"08/03/2022","39,500.0","38,500.0","39,600.0","38,500.0","8.65M","-0.25%"
"08/02/2022","39,600.0","39,950.0","40,450.0","38,800.0","7.56M","0.13%"
"08/01/2022","39,550.0","38,450.0","40,100.0","38,450.0","6.47M","3.26%"
"07/29/2022","38,300.0","39,000.0","39,100.0","38,300.0","6.79M","-1.67%"
"07/28/2022","38,950.0","37,650.0","39,050.0","37,350.0","14.80M","6.71%"
"07/27/2022","36,500.0","34,950.0","36,500.0","34,500.0","5.39M","3.99%"
"07/26/2022","35,100.0","35,500.0","36,000.0","35,100.0","4.55M","-0.28%"
"07/25/2022","35,200.0","35,000.0","35,850.0","34,350.0","6.77M","-1.40%"
"07/22/2022","35,700.0","36,000.0","36,550.0","35,600.0","6.02M","-1.92%"
"07/21/2022","36,400.0","36,800.0","36,850.0","36,100.0","12.85M","5.73%"
"07/20/2022","34,426.2","34,262.3","35,163.9","33,606.5","12.68M","3.07%"
"07/19/2022","33,401.6","32,090.2","34,303.3","31,557.4","11.15M","2.77%"
"07/18/2022","32,500.0","34,426.2","34,877.0","32,049.2","20.59M","-5.48%"
"07/15/2022","34,385.2","35,614.7","36,352.5","34,385.2","10.61M","-1.06%"
"07/14/2022","34,754.1","33,647.5","35,409.8","33,647.5","9.55M","1.92%"
"07/13/2022","34,098.4","35,245.9","35,614.7","33,483.6","14.78M","-3.03%"
"07/12/2022","35,163.9","33,401.6","35,163.9","33,401.6","9.55M","6.98%"
"07/11/2022","32,868.8","31,803.3","33,319.7","31,147.5","14.41M","4.29%"
"07/08/2022","31,516.4","30,327.9","31,516.4","30,041.0","21.46M","6.95%"
"07/07/2022","29,467.2","29,098.4","29,877.0","28,975.4","5.69M","3.01%"
"07/06/2022","28,606.6","27,909.8","30,286.9","27,909.8","9.48M","0.00%"
"07/05/2022","28,606.6","29,959.0","30,327.9","28,237.7","6.15M","-4.64%"
"07/04/2022","30,000.0","30,573.8","31,147.5","29,836.1","4.89M","0.27%"
"07/01/2022","29,918.0","28,278.7","30,983.6","27,049.2","13.02M","3.11%"
"06/30/2022","29,016.4","31,065.6","31,270.5","28,975.4","13.43M","-6.84%"
"06/29/2022","31,147.5","31,147.5","32,377.0","30,614.7","9.21M","-1.55%"
"06/28/2022","31,639.3","30,000.0","31,639.3","29,508.2","9.39M","6.92%"
"06/27/2022","29,590.2","28,647.5","30,286.9","27,868.8","9.66M","3.00%"
"06/24/2022","28,729.5","29,959.0","31,516.4","28,729.5","14.38M","-2.77%"
"06/23/2022","29,549.2","29,344.3","29,549.2","28,360.6","9.23M","6.97%"
"06/22/2022","27,622.9","26,639.3","27,622.9","25,737.7","11.45M","6.98%"
"06/21/2022","25,819.7","26,229.5","27,704.9","25,819.7","11.62M","-6.94%"
"06/20/2022","27,745.9","29,508.2","30,696.7","27,745.9","11.68M","-6.88%"
"06/17/2022","29,795.1","30,327.9","31,147.5","29,795.1","16.87M","-6.91%"
"06/16/2022","32,008.2","35,245.9","36,024.6","32,008.2","11.47M","-6.91%"
"06/15/2022","34,385.2","36,967.2","38,073.8","34,385.2","14.18M","-6.98%"
"06/14/2022","36,967.2","38,524.6","40,573.8","36,967.2","8.23M","-6.82%"
"06/13/2022","39,672.1","40,901.6","41,721.3","39,672.1","10.09M","-6.92%"
"06/10/2022","42,622.9","43,852.4","44,590.2","42,622.9","6.52M","-4.59%"
"06/09/2022","44,672.1","45,245.9","46,311.5","44,672.1","3.68M","-0.91%"
"06/08/2022","45,082.0","43,852.4","46,393.4","43,688.5","6.28M","3.97%"
"06/07/2022","43,360.6","43,442.6","43,442.6","40,819.7","9.96M","-0.56%"
"06/06/2022","43,606.5","47,459.0","47,459.0","43,606.5","8.03M","-6.99%"
"06/03/2022","46,885.2","45,327.9","47,868.8","44,672.1","7.99M","2.69%"
"06/02/2022","45,655.7","47,950.8","49,016.4","45,491.8","10.74M","-4.79%"
"06/01/2022","47,950.8","49,180.3","49,590.2","47,131.1","11.41M","-3.15%"
"05/31/2022","49,508.2","50,000.0","51,393.4","48,934.4","9.63M","-1.63%"
"05/30/2022","50,327.9","50,000.0","51,393.4","49,426.2","6.10M","1.99%"
"05/27/2022","49,344.3","48,360.6","50,819.7","47,950.8","8.47M","2.03%"
"05/26/2022","48,360.6","49,180.3","50,245.9","48,032.8","6.40M","-1.83%"
"05/25/2022","49,262.3","48,278.7","50,409.8","46,967.2","9.37M","3.62%"
"05/24/2022","47,541.0","43,852.4","47,541.0","42,213.1","10.58M","5.84%"
"05/23/2022","44,918.0","48,524.6","48,688.5","44,918.0","11.79M","-6.96%"
"05/20/2022","48,278.7","45,819.7","48,524.6","45,409.8","10.02M","6.32%"
"05/19/2022","45,409.8","43,770.5","46,065.6","43,770.5","8.36M","0.00%"
"05/18/2022","45,409.8","43,688.5","45,409.8","43,278.7","11.20M","6.95%"
"05/17/2022","42,459.0","39,754.1","42,459.0","39,344.3","7.45M","6.80%"
"05/16/2022","39,754.1","42,622.9","42,786.9","39,754.1","8.70M","-1.32%"
"05/13/2022","40,286.9","43,032.8","43,032.8","40,286.9","15.15M","-6.91%"
"05/12/2022","43,278.7","46,639.3","47,459.0","43,278.7","11.33M","-6.88%"
"05/11/2022","46,475.4","45,082.0","46,475.4","41,393.4","14.20M","6.98%"
"05/10/2022","43,442.6","38,606.5","43,442.6","38,442.6","17.21M","5.16%"
"05/09/2022","41,311.5","43,032.8","43,360.6","41,311.5","10.70M","-6.84%"
"05/06/2022","44,344.3","45,901.6","47,131.1","44,344.3","8.56M","-6.88%"
"05/05/2022","47,622.9","51,147.5","51,393.4","46,639.3","8.69M","-4.75%"
"05/04/2022","50,000.0","52,049.2","53,114.7","50,000.0","8.56M","-6.15%"
"04/29/2022","53,278.7","50,000.0","54,098.3","50,000.0","9.46M","5.18%"
"04/28/2022","50,655.7","52,868.8","53,852.4","50,409.8","7.83M","-4.04%"
"04/27/2022","52,786.9","50,000.0","52,786.9","45,983.6","12.66M","6.98%"
"04/26/2022","49,344.3","42,950.8","49,344.3","42,950.8","12.55M","6.93%"
"04/25/2022","46,147.5","50,819.7","51,475.4","46,147.5","9.56M","-6.94%"
"04/22/2022","49,590.2","50,819.7","54,918.0","49,344.3","10.61M","-6.49%"
"04/21/2022","53,032.8","53,032.8","56,557.4","53,032.8","12.76M","-6.91%"
"04/20/2022","56,967.2","58,196.7","60,082.0","56,967.2","5.86M","-3.74%"
"04/19/2022","59,180.3","60,983.6","61,885.2","59,016.4","8.07M","-1.37%"
"04/18/2022","60,000.0","55,082.0","60,000.0","53,442.6","12.22M","5.63%"
"04/15/2022","56,803.3","59,508.2","60,573.8","56,803.3","12.10M","-6.98%"
"04/14/2022","61,065.6","65,983.6","66,393.4","60,819.7","7.45M","-6.29%"
"04/13/2022","65,163.9","64,754.1","65,163.9","59,508.2","11.87M","2.19%"
"04/12/2022","63,770.5","69,590.1","70,409.8","63,770.5","7.43M","-6.94%"
"04/08/2022","68,524.6","68,114.7","69,672.1","67,213.1","5.98M","0.72%"
"04/07/2022","68,032.8","70,082.0","71,311.5","66,557.4","10.58M","-4.60%"
"04/06/2022","71,311.5","75,409.8","76,229.5","71,311.5","16.05M","-6.95%"
"04/05/2022","76,639.3","75,491.8","79,508.2","75,491.8","7.32M","-1.58%"
"04/04/2022","77,868.8","81,885.2","81,967.2","77,868.8","5.21M","-2.46%"
"04/01/2022","79,836.0","75,819.7","80,081.9","74,590.1","5.92M","5.30%"
"03/31/2022","75,819.7","78,196.7","79,672.1","74,590.1","5.10M","-2.63%"
"03/30/2022","77,868.8","82,786.9","84,426.2","77,377.0","9.95M","-6.40%"
"03/29/2022","83,196.7","79,508.2","83,196.7","79,098.3","5.44M","6.95%"
"03/28/2022","77,786.9","80,573.8","81,885.2","77,786.9","19.24M","-6.96%"
"03/25/2022","83,606.5","86,229.5","87,295.1","83,606.5","6.10M","-3.04%"
"03/24/2022","86,229.5","88,524.6","89,508.2","85,737.7","4.57M","-0.94%"
"03/23/2022","87,049.2","84,016.4","87,704.9","82,786.9","5.64M","3.61%"
"03/22/2022","84,016.4","86,065.6","88,606.5","83,278.7","6.36M","0.89%"
"03/21/2022","83,278.7","78,688.5","83,278.7","78,606.5","7.25M","6.95%"
"03/18/2022","77,868.8","75,409.8","79,754.1","75,000.0","10.63M","3.71%"
"03/17/2022","75,081.9","74,590.1","75,819.7","74,508.2","3.64M","1.33%"
"03/16/2022","74,098.3","76,065.6","76,065.6","74,098.3","3.59M","-0.99%"
"03/15/2022","74,836.0","75,409.8","75,573.8","73,770.5","3.77M","2.01%"
"03/14/2022","73,360.6","70,491.8","75,409.8","69,672.1","6.86M","1.70%"
"03/11/2022","72,131.1","73,360.6","74,590.1","70,901.6","4.81M","-3.30%"
"03/10/2022","74,590.1","75,245.9","76,229.5","73,934.4","3.68M","3.29%"
"03/09/2022","72,213.1","72,786.9","72,950.8","67,459.0","7.71M","0.57%"
"03/08/2022","71,803.3","73,934.4","76,557.4","71,803.3","11.55M","-6.91%"
"03/07/2022","77,131.1","79,426.2","79,918.0","76,229.5","5.24M","-2.18%"
"03/04/2022","78,852.4","77,049.2","80,819.7","76,065.6","6.42M","3.00%"
"03/03/2022","76,557.4","76,229.5","77,459.0","75,409.8","4.10M","1.19%"
"03/02/2022","75,655.7","76,967.2","78,278.7","73,770.5","5.70M","0.33%"
"03/01/2022","75,409.8","70,573.8","75,409.8","70,491.8","8.97M","6.98%"
"02/28/2022","70,491.8","71,311.5","72,950.8","68,852.4","5.52M","-2.38%"
"02/25/2022","72,213.1","74,016.4","75,327.9","72,213.1","5.10M","0.80%"
"02/24/2022","71,639.3","75,409.8","77,049.2","70,901.6","13.20M","-6.02%"
"02/23/2022","76,229.5","73,770.5","77,049.2","72,459.0","7.39M","5.20%"
"02/22/2022","72,459.0","72,459.0","75,655.7","72,459.0","14.90M","-6.95%"
"02/21/2022","77,868.8","77,049.2","80,000.0","75,655.7","5.85M","3.83%"
"02/18/2022","75,000.0","69,672.1","75,081.9","68,852.4","6.76M","6.77%"
"02/17/2022","70,245.9","71,475.4","72,950.8","68,852.4","9.24M","1.54%"
"02/16/2022","69,180.3","67,622.9","69,180.3","67,213.1","3.99M","6.97%"
"02/15/2022","64,672.1","61,311.5","64,672.1","60,655.7","5.87M","6.91%"
"02/14/2022","60,491.8","54,098.3","60,491.8","54,098.3","8.05M","6.96%"
"02/11/2022","56,557.4","58,196.7","61,393.4","56,557.4","6.01M","-5.35%"
"02/10/2022","59,754.1","59,754.1","59,754.1","58,360.6","4.99M","6.89%"
"02/09/2022","55,901.6","48,688.5","55,901.6","48,688.5","12.47M","6.90%"
"02/08/2022","52,295.1","52,377.0","54,016.4","52,295.1","8.15M","-6.86%"
"02/07/2022","56,147.5","61,065.6","63,114.7","56,147.5","6.43M","-6.93%"
"01/28/2022","60,327.9","60,327.9","63,196.7","60,327.9","11.07M","-6.95%"
"01/27/2022","64,836.0","69,672.1","70,491.8","64,836.0","3.68M","-6.94%"
"01/26/2022","69,672.1","68,934.4","73,606.5","68,852.4","5.71M","1.19%"
"01/25/2022","68,852.4","63,196.7","70,573.8","63,196.7","9.07M","1.33%"
"01/24/2022","67,950.8","73,934.4","74,590.1","67,950.8","8.01M","-6.96%"
"01/21/2022","73,032.8","73,032.8","73,032.8","68,278.7","10.08M","6.96%"
"01/20/2022","68,278.7","59,426.2","68,278.7","59,426.2","15.90M","6.93%"
"01/19/2022","63,852.4","63,852.4","63,852.4","63,852.4","830.70K","-6.93%"
"01/18/2022","68,606.5","68,606.5","68,606.5","68,606.5","855.00K","-6.90%"
"01/17/2022","73,688.5","81,721.3","81,885.2","73,688.5","10.21M","-6.94%"
"01/14/2022","79,180.3","79,098.3","86,885.2","79,098.3","15.74M","-6.85%"
"01/13/2022","85,000.0","91,803.3","95,081.9","85,000.0","7.53M","-7.00%"
"01/12/2022","91,393.4","97,541.0","102,459.0","91,393.4","16.78M","-6.93%"
"01/11/2022","98,196.7","94,262.3","98,196.7","92,213.1","7.08M","6.96%"
"01/10/2022","91,803.3","95,000.0","102,622.9","91,803.3","7.38M","-4.36%"
"01/07/2022","95,983.6","91,065.6","95,983.6","88,524.6","5.18M","6.94%"
"01/06/2022","89,754.1","89,508.2","93,360.6","88,524.6","6.27M","-0.99%"
"01/05/2022","90,655.7","90,655.7","90,655.7","86,885.2","6.34M","6.96%"
"01/04/2022","84,754.1","81,967.2","84,754.1","80,409.8","4.31M","6.93%"
"12/31/2021","79,262.3","79,508.2","80,819.7","77,868.8","3.91M","0.73%"
"12/30/2021","78,688.5","79,508.2","81,967.2","77,868.8","4.23M","-1.03%"
"12/29/2021","79,508.2","84,426.2","85,655.7","78,524.6","6.05M","-4.43%"
"12/28/2021","83,196.7","81,721.3","83,852.4","79,426.2","6.34M","5.40%"
"12/27/2021","78,934.4","74,590.1","78,934.4","73,360.6","5.10M","7.00%"
"12/24/2021","73,770.5","71,475.4","76,393.4","71,475.4","5.06M","0.45%"
"12/23/2021","73,442.6","79,016.4","79,098.3","73,442.6","12.45M","-6.96%"
"12/22/2021","78,934.4","80,327.8","81,147.5","77,950.8","5.80M","3.55%"
"12/21/2021","76,229.5","70,901.6","76,229.5","69,672.1","7.73M","6.90%"
"12/20/2021","71,311.5","74,590.1","74,672.1","69,672.1","8.83M","-4.40%"
"12/17/2021","74,590.1","74,426.2","76,229.5","71,311.5","10.87M","4.36%"
"12/16/2021","71,475.4","67,541.0","71,475.4","66,803.3","7.60M","6.99%"
"12/15/2021","66,803.3","67,213.1","67,213.1","65,163.9","6.90M","4.62%"
"12/14/2021","63,852.4","60,819.7","63,934.4","60,819.7","6.29M","6.42%"
"12/13/2021","60,000.0","56,147.5","60,000.0","55,737.7","11.03M","6.86%"
"12/10/2021","56,147.5","57,377.0","58,196.7","55,901.6","5.53M","-1.30%"
"12/09/2021","56,885.2","55,983.6","57,295.1","55,983.6","4.04M","1.61%"
"12/08/2021","55,983.6","55,983.6","58,606.5","54,590.2","7.86M","0.44%"
"12/07/2021","55,737.7","53,852.4","56,147.5","51,639.3","5.14M","5.59%"
"12/06/2021","52,786.9","54,426.2","55,245.9","50,655.7","7.03M","-0.92%"
"12/03/2021","53,278.7","56,803.3","58,524.6","53,278.7","6.80M","-4.83%"
"12/02/2021","55,983.6","54,918.0","56,967.2","53,852.4","5.86M","4.43%"
"12/01/2021","53,606.5","55,655.7","55,655.7","53,442.6","7.60M","-4.53%"
"11/30/2021","56,147.5","57,622.9","59,016.4","54,672.1","11.43M","-2.28%"
"11/29/2021","57,459.0","56,557.4","58,852.4","55,819.7","5.88M","0.29%"
"11/26/2021","57,295.1","59,180.3","59,180.3","55,737.7","10.74M","3.56%"
"11/25/2021","55,327.9","52,541.0","55,327.9","52,541.0","3.32M","6.97%"
"11/24/2021","51,721.3","51,721.3","52,868.8","50,000.0","5.77M","3.44%"
"11/23/2021","50,000.0","49,672.1","53,114.7","49,672.1","16.11M","-6.30%"
"11/22/2021","53,360.6","57,377.0","58,524.6","53,360.6","12.44M","-7.00%"
"11/19/2021","57,377.0","62,295.1","62,295.1","55,082.0","10.03M","-2.64%"
"11/18/2021","58,934.4","56,557.4","58,934.4","55,819.7","6.19M","6.99%"
"11/17/2021","55,082.0","54,590.2","55,737.7","54,098.3","6.16M","0.30%"
"11/16/2021","54,918.0","54,262.3","57,213.1","53,524.6","11.81M","-1.47%"
"11/15/2021","55,737.7","58,852.4","61,885.2","54,098.3","15.06M","-4.09%"
"11/12/2021","58,114.7","55,000.0","58,114.7","54,508.2","8.07M","6.94%"
"11/11/2021","54,344.2","53,114.7","54,344.2","51,229.5","10.38M","6.94%"
"11/10/2021","50,819.7","49,180.3","50,819.7","48,360.6","7.64M","6.90%"
"11/09/2021","47,541.0","45,163.9","47,950.8","44,836.1","10.42M","4.32%"
"11/08/2021","45,573.8","45,573.8","46,721.3","44,754.1","8.98M","0.00%"
"11/05/2021","45,573.8","47,541.0","48,196.7","45,491.8","7.71M","-0.89%"
"11/04/2021","45,983.6","44,262.3","47,131.1","42,049.2","19.29M","3.51%"
"11/03/2021","44,426.2","50,983.6","50,983.6","44,426.2","27.98M","-6.87%"
"11/02/2021","47,704.9","46,721.3","47,704.9","46,721.3","5.15M","6.99%"
"11/01/2021","44,590.2","41,721.3","44,590.2","40,819.7","13.56M","6.88%"
"10/29/2021","41,721.3","40,901.6","42,459.0","40,573.8","13.24M","3.88%"
"10/28/2021","40,163.9","38,524.6","40,163.9","38,360.6","8.26M","6.06%"
"10/27/2021","37,868.8","36,352.5","37,950.8","36,065.6","9.86M","6.70%"
"10/26/2021","35,491.8","33,770.5","35,614.7","33,114.7","15.05M","5.10%"
"10/25/2021","33,770.5","35,245.9","35,942.6","33,770.5","11.71M","-3.29%"
"10/22/2021","34,918.0","33,196.7","34,959.0","32,827.9","13.29M","6.77%"
"10/21/2021","32,704.9","31,885.2","32,786.9","31,598.4","9.33M","4.04%"
"10/20/2021","31,434.4","30,532.8","32,213.1","30,532.8","12.04M","2.68%"
"10/19/2021","30,614.7","31,188.5","31,270.5","30,573.8","10.15M","-2.10%"
"10/18/2021","31,270.5","30,778.7","31,475.4","30,778.7","10.91M","2.01%"
"10/15/2021","30,655.7","30,901.6","31,311.5","30,082.0","11.48M","0.00%"
"10/14/2021","30,655.7","29,344.3","30,737.7","29,262.3","16.29M","5.65%"
"10/13/2021","29,016.4","28,852.5","29,262.3","28,606.6","8.99M","1.72%"
"10/12/2021","28,524.6","27,745.9","28,852.5","27,500.0","13.44M","3.57%"
"10/11/2021","27,541.0","27,868.8","28,196.7","27,459.0","9.48M","0.00%"
"10/08/2021","27,541.0","27,704.9","28,278.7","27,377.0","8.56M","1.05%"
"10/07/2021","27,254.1","27,459.0","27,950.8","27,254.1","7.54M","0.00%"
"10/06/2021","27,254.1","26,147.5","27,254.1","25,819.7","15.28M","6.91%"
"10/05/2021","25,491.8","25,000.0","25,737.7","24,590.2","5.59M","3.49%"
"10/04/2021","24,631.1","25,000.0","25,737.7","24,180.3","7.41M","-1.48%"
"10/01/2021","25,000.0","25,122.9","25,573.8","25,000.0","5.44M","-1.61%"
"09/30/2021","25,409.8","25,655.7","26,229.5","25,368.8","4.34M","0.00%"
"09/29/2021","25,409.8","25,245.9","25,983.6","24,918.0","8.22M","0.00%"
"09/28/2021","25,409.8","23,770.5","25,409.8","23,606.6","10.79M","5.44%"
"09/27/2021","24,098.4","25,860.6","26,147.5","24,098.4","12.20M","-6.96%"
"09/24/2021","25,901.6","26,065.6","26,352.5","25,901.6","5.14M","-0.63%"
"09/23/2021","26,065.6","26,639.3","27,172.1","26,065.6","6.75M","-1.24%"
"09/22/2021","26,393.4","26,475.4","26,803.3","26,065.6","5.89M","0.31%"
"09/21/2021","26,311.5","25,491.8","26,885.2","25,082.0","14.47M","0.31%"
"09/20/2021","26,229.5","27,418.0","27,786.9","26,229.5","14.42M","-6.02%"
"09/17/2021","27,909.8","27,541.0","28,114.7","27,295.1","12.03M","2.87%"
"09/16/2021","27,131.1","26,926.2","27,213.1","26,598.4","6.30M","2.16%"
"09/15/2021","26,557.4","25,983.6","27,049.2","25,819.7","5.86M","2.05%"
"09/14/2021","26,024.6","26,475.4","27,008.2","25,491.8","13.45M","-2.46%"
"09/13/2021","26,680.3","27,663.9","27,868.8","26,516.4","16.80M","-3.41%"
"09/10/2021","27,622.9","28,114.7","28,114.7","27,541.0","7.61M","-1.17%"
"09/09/2021","27,950.8","27,868.8","28,114.7","27,459.0","5.04M","1.49%"
"09/08/2021","27,541.0","27,090.2","27,909.8","27,090.2","8.18M","0.90%"
"09/07/2021","27,295.1","28,278.7","28,442.6","27,049.2","23.03M","-4.58%"
"09/06/2021","28,606.6","29,467.2","29,713.1","28,565.6","15.20M","-2.10%"
"09/01/2021","29,221.3","28,524.6","29,508.2","28,360.6","10.86M","2.15%"
"08/31/2021","28,606.6","27,704.9","29,180.3","27,459.0","22.99M","3.56%"
"08/30/2021","27,622.9","27,704.9","28,196.7","27,295.1","13.58M","0.00%"
"08/27/2021","27,622.9","26,229.5","28,278.7","26,147.5","21.25M","3.53%"
"08/26/2021","26,680.3","27,295.1","27,459.0","26,229.5","10.63M","-0.46%"
"08/25/2021","26,803.3","25,245.9","26,803.3","25,082.0","11.81M","6.86%"
"08/24/2021","25,082.0","27,049.2","27,213.1","25,000.0","16.57M","-5.70%"
"08/23/2021","26,598.4","26,434.4","27,459.0","25,901.6","16.28M","-0.15%"
"08/20/2021","26,639.3","28,155.7","28,606.6","26,557.4","27.91M","-6.61%"
"08/19/2021","28,524.6","28,278.7","28,934.4","28,278.7","9.75M","2.35%"
"08/18/2021","27,868.8","26,229.5","28,196.7","26,147.5","14.83M","5.75%"
"08/17/2021","26,352.5","27,418.0","27,500.0","26,352.5","21.54M","-5.16%"
"08/16/2021","27,786.9","28,688.5","28,688.5","27,786.9","15.87M","-0.29%"
"08/13/2021","27,868.8","26,229.5","28,360.6","25,327.9","19.43M","4.45%"
"08/12/2021","26,680.3","25,409.8","26,803.3","25,409.8","23.07M","6.37%"
"08/11/2021","25,082.0","24,836.1","25,286.9","24,344.3","19.12M","0.99%"
"08/10/2021","24,836.1","25,573.8","25,778.7","24,385.2","27.41M","-1.62%"
"08/09/2021","25,245.9","24,016.4","25,327.9","23,975.4","17.82M","6.02%"
"08/06/2021","23,811.5","22,786.9","24,303.3","22,459.0","21.80M","4.68%"
"08/05/2021","22,745.9","22,295.1","23,073.8","22,172.1","12.63M","2.02%"
"08/04/2021","22,295.1","21,598.4","22,541.0","21,557.4","23.98M","5.22%"
"08/03/2021","21,188.5","20,778.7","21,270.5","20,614.7","8.98M","2.17%"
"08/02/2021","20,737.7","20,696.7","21,393.4","20,655.7","6.47M","-1.17%"
"07/30/2021","20,983.6","20,655.7","21,434.4","20,573.8","10.28M","1.79%"
"07/29/2021","20,614.7","20,532.8","20,655.7","20,245.9","6.72M","0.80%"
"07/28/2021","20,450.8","20,000.0","20,901.6","19,918.0","8.60M","1.84%"
"07/27/2021","20,082.0","20,491.8","20,532.8","19,672.1","8.47M","-0.61%"
"07/26/2021","20,204.9","19,098.4","20,491.8","19,016.4","8.41M","4.89%"
"07/23/2021","19,262.3","19,426.2","20,082.0","19,221.3","8.76M","0.00%"
"07/22/2021","19,262.3","17,991.8","19,262.3","17,827.9","9.10M","6.82%"
"07/21/2021","18,032.8","18,278.7","18,565.6","18,032.8","2.78M","-1.35%"
"07/20/2021","18,278.7","18,114.7","18,442.6","17,295.1","3.87M","1.36%"
"07/19/2021","18,032.8","18,565.6","19,262.3","18,032.8","7.24M","-6.98%"
"07/16/2021","19,385.2","18,811.5","19,508.2","18,770.5","4.95M","3.05%"
"07/15/2021","18,811.5","18,319.7","19,098.4","18,319.7","2.43M","0.88%"
"07/14/2021","18,647.5","18,606.6","19,262.3","18,196.7","3.90M","-0.22%"
"07/13/2021","18,688.5","18,442.6","18,729.5","18,032.8","2.64M","0.00%"
"07/12/2021","18,688.5","18,934.4","18,934.4","17,950.8","6.96M","-2.98%"
"07/09/2021","19,262.3","19,098.4","19,262.3","18,032.8","4.09M","1.29%"
"07/08/2021","19,016.4","18,852.5","19,672.1","18,729.5","5.27M","3.11%"
"07/07/2021","18,442.6","18,770.5","19,016.4","17,909.8","7.13M","-3.02%"
"07/06/2021","19,016.4","20,491.8","20,491.8","19,016.4","7.45M","-6.83%"
"07/05/2021","20,409.8","20,901.6","20,942.6","20,327.9","5.82M","-2.35%"
"07/02/2021","20,901.6","21,393.4","21,393.4","20,901.6","4.95M","-1.73%"
"07/01/2021","21,270.5","21,024.6","21,311.5","20,819.7","4.47M","1.17%"
"06/30/2021","21,024.6","21,393.4","21,393.4","21,024.6","3.25M","-1.72%"
"06/29/2021","21,393.4","21,721.3","21,721.3","21,311.5","3.65M","-1.14%"
"06/28/2021","21,639.3","20,942.6","21,721.3","20,819.7","8.28M","3.12%"
"06/25/2021","20,983.6","20,819.7","21,106.6","20,532.8","4.55M","0.79%"
"06/24/2021","20,819.7","20,983.6","21,229.5","20,655.7","5.06M","-1.17%"
