Date,Price,Open,High,Low,Vol.,Change %
9/30/2022,"20,300.00","20,200.00","20,500.00","18,700.00",13.24M,1.50%
9/29/2022,"20,000.00","22,150.00","22,150.00","20,000.00",10.81M,-6.98%
9/28/2022,"21,500.00","20,800.00","22,250.00","20,800.00",8.70M,0.00%
9/27/2022,"21,500.00","22,750.00","23,000.00","21,500.00",17.79M,-6.93%
9/26/2022,"23,100.00","24,150.00","24,350.00","23,100.00",11.46M,-6.85%
9/23/2022,"24,800.00","25,900.00","26,000.00","24,400.00",12.76M,-3.88%
9/22/2022,"25,800.00","24,500.00","25,900.00","24,500.00",10.66M,3.61%
9/21/2022,"24,900.00","24,600.00","25,700.00","24,600.00",9.73M,-0.20%
9/20/2022,"24,950.00","24,500.00","25,250.00","23,950.00",7.05M,3.53%
9/19/2022,"24,100.00","24,800.00","25,200.00","24,100.00",10.77M,-2.03%
9/16/2022,"24,600.00","25,500.00","25,600.00","24,600.00",11.39M,-4.28%
9/15/2022,"25,700.00","26,100.00","26,350.00","25,700.00",7.17M,-1.15%
9/14/2022,"26,000.00","24,100.00","26,100.00","24,000.00",13.33M,5.48%
9/13/2022,"24,650.00","24,650.00","24,800.00","23,950.00",9.27M,0.00%
9/12/2022,"24,650.00","25,400.00","25,400.00","24,650.00",7.23M,-2.18%
9/9/2022,"25,200.00","24,800.00","25,200.00","23,800.00",8.30M,3.28%
9/8/2022,"24,400.00","25,100.00","25,100.00","24,000.00",9.29M,-1.01%
9/7/2022,"24,650.00","26,250.00","26,550.00","24,650.00",14.18M,-6.98%
9/6/2022,"26,500.00","26,000.00","26,850.00","25,750.00",9.65M,2.32%
9/5/2022,"25,900.00","26,500.00","26,800.00","25,900.00",5.77M,-2.26%
8/31/2022,"26,500.00","25,800.00","26,500.00","25,600.00",9.43M,1.92%
8/30/2022,"26,000.00","27,600.00","27,600.00","26,000.00",11.44M,-4.41%
8/29/2022,"27,200.00","27,200.00","27,600.00","26,050.00",23.40M,-2.86%
8/26/2022,"28,000.00","28,400.00","29,350.00","28,000.00",14.37M,-0.53%
8/25/2022,"28,150.00","28,300.00","28,750.00","28,150.00",7.21M,-0.71%
8/24/2022,"28,350.00","28,700.00","28,900.00","28,050.00",7.06M,-0.87%
8/23/2022,"28,600.00","27,500.00","28,700.00","27,500.00",10.50M,2.14%
8/22/2022,"28,000.00","28,850.00","28,850.00","27,600.00",11.18M,-3.45%
8/19/2022,"29,000.00","29,200.00","29,650.00","28,300.00",11.54M,1.22%
8/18/2022,"28,650.00","28,350.00","28,800.00","28,050.00",5.29M,-0.17%
8/17/2022,"28,700.00","28,100.00","29,400.00","27,950.00",11.38M,2.87%
8/16/2022,"27,900.00","28,000.00","28,300.00","27,450.00",7.92M,-0.36%
8/15/2022,"28,000.00","28,050.00","28,650.00","27,900.00",8.56M,0.00%
8/12/2022,"28,000.00","27,650.00","28,200.00","27,600.00",5.69M,0.72%
8/11/2022,"27,800.00","28,550.00","28,550.00","27,200.00",8.87M,-0.71%
8/10/2022,"28,000.00","26,900.00","28,850.00","26,800.00",15.59M,3.70%
8/9/2022,"27,000.00","26,750.00","27,250.00","26,300.00",8.98M,0.75%
8/8/2022,"26,800.00","27,750.00","27,800.00","26,500.00",9.68M,-2.01%
8/5/2022,"27,350.00","26,650.00","27,450.00","26,300.00",8.29M,2.43%
8/4/2022,"26,700.00","27,000.00","27,250.00","26,300.00",9.00M,-1.11%
8/3/2022,"27,000.00","25,800.00","27,150.00","25,800.00",8.67M,2.86%
8/2/2022,"26,250.00","26,100.00","26,650.00","25,800.00",13.15M,-0.19%
8/1/2022,"26,300.00","24,800.00","26,300.00","24,650.00",11.10M,6.05%
7/29/2022,"24,800.00","24,300.00","25,300.00","24,250.00",10.83M,1.02%
7/28/2022,"24,550.00","24,500.00","25,100.00","24,100.00",14.18M,2.72%
7/27/2022,"23,900.00","22,450.00","23,900.00","22,400.00",11.18M,6.22%
7/26/2022,"22,500.00","21,900.00","22,700.00","21,900.00",11.31M,2.74%
7/25/2022,"21,900.00","21,700.00","22,200.00","21,550.00",4.24M,-0.45%
7/22/2022,"22,000.00","22,200.00","22,450.00","21,900.00",7.00M,-1.35%
7/21/2022,"22,300.00","21,700.00","22,700.00","21,700.00",11.82M,2.76%
7/20/2022,"21,700.00","21,400.00","22,100.00","21,300.00",7.40M,3.83%
7/19/2022,"20,900.00","21,300.00","21,550.00","20,500.00",6.92M,-2.34%
7/18/2022,"21,400.00","22,200.00","22,250.00","21,000.00",8.73M,-2.51%
7/15/2022,"21,950.00","22,000.00","22,750.00","21,750.00",10.53M,0.92%
7/14/2022,"21,750.00","21,000.00","21,950.00","21,000.00",8.04M,1.87%
7/13/2022,"21,350.00","21,850.00","21,950.00","21,250.00",9.95M,-2.29%
7/12/2022,"21,850.00","21,200.00","22,250.00","21,050.00",9.68M,4.55%
7/11/2022,"20,900.00","21,200.00","21,650.00","20,550.00",8.06M,-1.65%
7/8/2022,"21,250.00","20,300.00","21,250.00","20,200.00",18.24M,6.78%
7/7/2022,"19,900.00","20,000.00","20,200.00","19,450.00",3.25M,1.79%
7/6/2022,"19,550.00","19,550.00","20,900.00","19,500.00",6.23M,-2.25%
7/5/2022,"20,000.00","20,300.00","20,600.00","19,950.00",4.95M,-0.99%
7/4/2022,"20,200.00","20,200.00","20,450.00","19,900.00",3.17M,2.54%
7/1/2022,"19,700.00","19,500.00","20,450.00","18,600.00",5.33M,1.03%
6/30/2022,"19,500.00","20,400.00","20,800.00","19,300.00",6.78M,-4.41%
6/29/2022,"20,400.00","20,800.00","21,300.00","20,400.00",5.29M,-4.00%
6/28/2022,"21,250.00","21,000.00","21,950.00","20,600.00",6.15M,1.19%
6/27/2022,"21,000.00","20,400.00","21,450.00","20,350.00",5.84M,2.44%
6/24/2022,"20,500.00","20,200.00","21,350.00","20,000.00",6.61M,1.49%
6/23/2022,"20,200.00","19,000.00","20,200.00","18,700.00",7.05M,6.88%
6/22/2022,"18,900.00","18,750.00","19,700.00","18,450.00",6.91M,2.44%
6/21/2022,"18,450.00","17,500.00","18,600.00","17,200.00",7.54M,1.65%
6/20/2022,"18,150.00","19,500.00","19,900.00","18,150.00",11.37M,-6.92%
6/17/2022,"19,500.00","18,800.00","19,600.00","18,700.00",15.55M,-2.99%
6/16/2022,"20,100.00","21,600.00","21,800.00","20,000.00",8.72M,-4.06%
6/15/2022,"20,950.00","22,750.00","22,850.00","20,950.00",8.83M,-6.89%
6/14/2022,"22,500.00","21,750.00","23,350.00","21,100.00",7.79M,1.35%
6/13/2022,"22,200.00","22,600.00","23,200.00","22,200.00",8.74M,-6.92%
6/10/2022,"23,850.00","24,200.00","25,450.00","23,650.00",12.93M,-3.64%
6/9/2022,"24,750.00","23,800.00","24,750.00","23,700.00",13.10M,6.91%
6/8/2022,"23,150.00","22,050.00","23,150.00","22,000.00",6.04M,6.93%
6/7/2022,"21,650.00","22,100.00","22,800.00","21,650.00",20.24M,-6.88%
6/6/2022,"23,250.00","25,000.00","25,400.00","23,250.00",19.79M,-7.00%
6/3/2022,"25,000.00","25,600.00","26,000.00","24,650.00",9.30M,-3.29%
6/2/2022,"25,850.00","27,100.00","27,800.00","25,300.00",11.12M,-4.26%
6/1/2022,"27,000.00","27,650.00","27,950.00","26,600.00",7.32M,-2.35%
5/31/2022,"27,650.00","27,800.00","28,400.00","27,300.00",7.39M,-1.95%
5/30/2022,"28,200.00","27,800.00","28,750.00","27,350.00",8.81M,3.30%
5/27/2022,"27,300.00","27,200.00","27,800.00","27,100.00",6.01M,0.37%
5/26/2022,"27,200.00","27,750.00","28,150.00","26,900.00",9.60M,-1.27%
5/25/2022,"27,550.00","26,450.00","27,750.00","25,850.00",11.46M,3.96%
5/24/2022,"26,500.00","25,500.00","26,500.00","23,800.00",6.14M,4.74%
5/23/2022,"25,300.00","27,000.00","27,300.00","25,100.00",7.53M,-6.12%
5/20/2022,"26,950.00","25,450.00","27,000.00","25,200.00",11.71M,5.69%
5/19/2022,"25,500.00","25,300.00","26,500.00","25,300.00",6.32M,-4.49%
5/18/2022,"26,700.00","26,500.00","27,800.00","25,900.00",8.90M,1.91%
5/17/2022,"26,200.00","23,250.00","26,500.00","23,250.00",19.26M,4.80%
5/16/2022,"25,000.00","27,400.00","27,500.00","25,000.00",11.16M,-6.89%
5/13/2022,"26,850.00","28,700.00","28,700.00","26,850.00",6.42M,-6.93%
5/12/2022,"28,850.00","30,600.00","30,750.00","28,850.00",5.23M,-6.94%
5/11/2022,"31,000.00","30,750.00","31,050.00","28,700.00",7.72M,1.97%
5/10/2022,"30,400.00","28,200.00","30,400.00","28,200.00",13.57M,0.33%
5/9/2022,"30,300.00","31,000.00","31,950.00","30,300.00",4.18M,-6.91%
5/6/2022,"32,550.00","34,000.00","34,550.00","32,550.00",7.46M,-7.00%
5/5/2022,"35,000.00","35,000.00","35,700.00","33,450.00",7.21M,0.86%
5/4/2022,"34,700.00","36,000.00","36,500.00","34,550.00",5.32M,-5.19%
4/29/2022,"36,600.00","35,300.00","37,200.00","35,050.00",6.01M,2.52%
4/28/2022,"35,700.00","35,900.00","36,650.00","35,500.00",5.11M,-0.83%
4/27/2022,"36,000.00","34,300.00","36,000.00","33,400.00",6.29M,3.75%
4/26/2022,"34,700.00","32,500.00","35,000.00","31,500.00",8.31M,3.74%
4/25/2022,"33,450.00","34,800.00","35,650.00","32,250.00",10.93M,-3.46%
4/22/2022,"34,650.00","33,000.00","34,650.00","32,000.00",12.29M,6.94%
4/21/2022,"32,400.00","31,250.00","34,700.00","31,200.00",18.17M,-3.28%
4/20/2022,"33,500.00","35,350.00","36,550.00","33,450.00",13.77M,-6.42%
4/19/2022,"35,800.00","38,800.00","38,800.00","35,800.00",10.13M,-6.53%
4/18/2022,"38,300.00","37,000.00","38,400.00","35,600.00",11.46M,2.13%
4/15/2022,"37,500.00","39,050.00","39,850.00","37,500.00",9.39M,-5.66%
4/14/2022,"39,750.00","40,400.00","40,400.00","39,450.00",6.17M,-0.13%
4/13/2022,"39,800.00","37,500.00","39,800.00","35,550.00",14.73M,6.99%
4/12/2022,"37,200.00","40,050.00","40,850.00","37,200.00",15.03M,-7.00%
4/8/2022,"40,000.00","41,500.00","42,100.00","40,000.00",10.16M,-3.61%
4/7/2022,"41,500.00","43,400.00","43,400.00","41,050.00",10.61M,-4.16%
4/6/2022,"43,300.00","43,500.00","44,200.00","41,500.00",11.98M,-1.37%
4/5/2022,"43,900.00","43,000.00","44,800.00","42,500.00",9.80M,0.69%
4/4/2022,"43,600.00","46,400.00","47,250.00","43,600.00",22.52M,-6.24%
4/1/2022,"46,500.00","46,300.00","47,100.00","45,500.00",11.46M,-0.21%
3/31/2022,"46,600.00","46,300.00","47,400.00","46,200.00",9.93M,1.08%
3/30/2022,"46,100.00","46,500.00","47,300.00","45,000.00",14.31M,-1.39%
3/29/2022,"46,750.00","46,000.00","47,400.00","45,550.00",13.55M,2.30%
3/28/2022,"45,700.00","45,600.00","46,550.00","43,900.00",17.10M,-1.72%
3/25/2022,"46,500.00","46,400.00","46,950.00","45,500.00",11.31M,0.76%
3/24/2022,"46,150.00","45,250.00","47,450.00","45,000.00",21.82M,1.88%
3/23/2022,"45,300.00","45,100.00","45,900.00","44,800.00",11.69M,0.22%
3/22/2022,"45,200.00","46,000.00","46,200.00","45,100.00",12.47M,0.89%
3/21/2022,"44,800.00","42,300.00","44,800.00","42,100.00",14.91M,6.92%
3/18/2022,"41,900.00","42,000.00","42,650.00","41,400.00",10.10M,0.72%
3/17/2022,"41,600.00","42,250.00","42,350.00","41,500.00",6.82M,0.00%
3/16/2022,"41,600.00","40,500.00","41,900.00","40,300.00",8.42M,3.61%
3/15/2022,"40,150.00","40,050.00","40,750.00","39,000.00",8.55M,0.63%
3/14/2022,"39,900.00","40,500.00","41,900.00","39,100.00",15.29M,-1.72%
3/11/2022,"40,600.00","40,100.00","41,400.00","39,600.00",8.32M,1.25%
3/10/2022,"40,100.00","40,000.00","40,950.00","39,500.00",7.72M,3.22%
3/9/2022,"38,850.00","40,100.00","40,400.00","38,350.00",14.93M,-2.88%
3/8/2022,"40,000.00","41,000.00","42,000.00","39,950.00",13.75M,-4.76%
3/7/2022,"42,000.00","43,900.00","44,200.00","42,000.00",10.76M,-4.55%
3/4/2022,"44,000.00","43,600.00","45,400.00","43,500.00",8.23M,0.23%
3/3/2022,"43,900.00","43,800.00","43,900.00","42,550.00",12.17M,0.92%
3/2/2022,"43,500.00","43,400.00","44,400.00","42,500.00",10.92M,0.69%
3/1/2022,"43,200.00","42,200.00","43,400.00","41,650.00",10.68M,2.13%
2/28/2022,"42,300.00","42,700.00","43,800.00","42,000.00",8.76M,-2.08%
2/25/2022,"43,200.00","43,700.00","45,350.00","43,150.00",15.20M,0.00%
2/24/2022,"43,200.00","41,100.00","43,200.00","38,800.00",24.02M,6.93%
2/23/2022,"40,400.00","38,800.00","40,900.00","38,700.00",13.47M,4.12%
2/22/2022,"38,800.00","38,500.00","39,200.00","37,550.00",14.39M,-1.77%
2/21/2022,"39,500.00","39,300.00","40,100.00","38,850.00",9.66M,1.54%
2/18/2022,"38,900.00","37,800.00","39,450.00","37,500.00",11.53M,2.10%
2/17/2022,"38,100.00","37,300.00","38,400.00","37,000.00",8.44M,1.74%
2/16/2022,"37,450.00","37,700.00","38,200.00","37,150.00",6.64M,0.40%
2/15/2022,"37,300.00","35,100.00","37,300.00","34,950.00",12.20M,6.57%
2/14/2022,"35,000.00","34,350.00","35,950.00","34,300.00",6.52M,-0.28%
2/11/2022,"35,100.00","35,000.00","35,350.00","34,750.00",4.97M,0.00%
2/10/2022,"35,100.00","35,750.00","35,800.00","34,600.00",8.04M,-1.40%
2/9/2022,"35,600.00","35,400.00","36,200.00","35,050.00",7.88M,0.85%
2/8/2022,"35,300.00","34,600.00","35,750.00","34,500.00",6.35M,2.02%
2/7/2022,"34,600.00","34,300.00","35,650.00","34,100.00",5.53M,2.22%
1/28/2022,"33,850.00","34,250.00","35,100.00","33,650.00",6.96M,-2.45%
1/27/2022,"34,700.00","34,000.00","35,300.00","33,550.00",10.16M,1.61%
1/26/2022,"34,150.00","32,800.00","34,200.00","31,550.00",8.95M,5.73%
1/25/2022,"32,300.00","30,100.00","32,900.00","30,100.00",7.31M,2.70%
1/24/2022,"31,450.00","33,300.00","33,400.00","31,450.00",8.34M,-6.95%
1/21/2022,"33,800.00","34,000.00","34,400.00","32,700.00",8.22M,-0.29%
1/20/2022,"33,900.00","31,850.00","33,900.00","31,600.00",8.67M,6.94%
1/19/2022,"31,700.00","29,600.00","31,950.00","28,500.00",11.13M,5.84%
1/18/2022,"29,950.00","30,300.00","31,850.00","29,950.00",8.87M,-6.99%
1/17/2022,"32,200.00","35,100.00","35,150.00","32,200.00",9.15M,-6.94%
1/14/2022,"34,600.00","33,000.00","35,650.00","32,600.00",7.10M,0.00%
1/13/2022,"34,600.00","37,300.00","37,700.00","34,600.00",14.53M,-6.99%
1/12/2022,"37,200.00","36,400.00","37,600.00","35,250.00",21.54M,-1.85%
1/11/2022,"37,900.00","37,000.00","38,800.00","36,800.00",16.06M,2.43%
1/10/2022,"37,000.00","38,900.00","41,000.00","37,000.00",13.38M,-5.61%
1/7/2022,"39,200.00","38,200.00","40,000.00","37,900.00",10.02M,3.02%
1/6/2022,"38,050.00","36,150.00","38,050.00","35,600.00",14.18M,6.88%
1/5/2022,"35,600.00","35,600.00","37,200.00","35,000.00",15.86M,1.14%
1/4/2022,"35,200.00","35,050.00","36,150.00","34,700.00",7.88M,0.57%
12/31/2021,"35,000.00","35,000.00","35,400.00","34,050.00",5.60M,0.00%
12/30/2021,"35,000.00","35,700.00","35,950.00","34,450.00",5.98M,-1.96%
12/29/2021,"35,700.00","36,000.00","36,500.00","35,450.00",5.81M,-0.42%
12/28/2021,"35,850.00","35,300.00","36,550.00","35,050.00",9.86M,1.85%
12/27/2021,"35,200.00","34,150.00","35,500.00","33,400.00",4.83M,2.33%
12/24/2021,"34,400.00","34,200.00","34,600.00","32,500.00",9.86M,1.33%
12/23/2021,"33,950.00","36,500.00","36,500.00","33,950.00",17.44M,-6.99%
12/22/2021,"36,500.00","35,800.00","37,200.00","35,650.00",8.63M,1.81%
12/21/2021,"35,850.00","35,200.00","36,600.00","34,750.00",10.05M,0.99%
12/20/2021,"35,500.00","35,800.00","36,100.00","34,500.00",12.02M,-1.93%
12/17/2021,"36,200.00","36,800.00","37,000.00","35,700.00",13.64M,0.00%
12/16/2021,"36,200.00","34,450.00","36,200.00","34,250.00",13.63M,6.47%
12/15/2021,"34,000.00","33,200.00","34,450.00","33,100.00",9.23M,2.10%
12/14/2021,"33,300.00","34,500.00","34,500.00","33,050.00",9.78M,-2.35%
12/13/2021,"34,100.00","33,600.00","34,800.00","33,200.00",10.13M,3.18%
12/10/2021,"33,050.00","33,050.00","34,150.00","32,800.00",10.73M,0.00%
12/9/2021,"33,050.00","30,700.00","33,150.00","30,700.00",11.66M,6.10%
12/8/2021,"31,150.00","31,450.00","31,950.00","31,050.00",6.07M,-0.16%
12/7/2021,"31,200.00","30,900.00","31,950.00","29,600.00",8.80M,3.31%
12/6/2021,"30,200.00","31,300.00","31,900.00","28,950.00",18.15M,-2.89%
12/3/2021,"31,100.00","32,500.00","33,650.00","31,100.00",15.15M,-3.42%
12/2/2021,"32,200.00","33,000.00","33,600.00","31,750.00",15.85M,-3.16%
12/1/2021,"33,250.00","34,700.00","34,800.00","31,850.00",27.75M,1.68%
11/30/2021,"32,700.00","32,700.00","32,700.00","32,700.00",4.62M,6.86%
11/29/2021,"30,600.00","27,800.00","30,600.00","27,800.00",11.66M,6.99%
11/26/2021,"28,600.00","29,200.00","29,800.00","28,200.00",12.65M,0.35%
11/25/2021,"28,500.00","26,800.00","28,500.00","26,800.00",24.11M,6.94%
11/24/2021,"26,650.00","26,600.00","27,000.00","26,200.00",10.92M,2.50%
11/23/2021,"26,000.00","24,500.00","26,200.00","24,250.00",11.01M,5.26%
11/22/2021,"24,700.00","26,100.00","26,550.00","24,700.00",16.10M,-6.97%
11/19/2021,"26,550.00","27,550.00","27,600.00","25,400.00",15.01M,-2.75%
11/18/2021,"27,300.00","26,550.00","27,950.00","26,500.00",11.95M,2.44%
11/17/2021,"26,650.00","26,400.00","27,200.00","26,000.00",9.86M,0.95%
11/16/2021,"26,400.00","26,500.00","27,400.00","25,250.00",18.40M,-2.22%
11/15/2021,"27,000.00","27,500.00","28,000.00","26,000.00",14.66M,0.00%
11/12/2021,"27,000.00","26,600.00","27,400.00","26,200.00",11.32M,2.66%
11/11/2021,"26,300.00","27,000.00","27,450.00","26,000.00",16.31M,-0.75%
11/10/2021,"26,500.00","26,300.00","26,900.00","26,000.00",16.12M,0.38%
11/9/2021,"26,400.00","26,150.00","27,600.00","25,900.00",22.12M,2.13%
11/8/2021,"25,850.00","24,200.00","25,850.00","23,950.00",19.08M,6.82%
11/5/2021,"24,200.00","23,350.00","24,500.00","23,050.00",10.00M,3.86%
11/4/2021,"23,300.00","23,350.00","23,800.00","22,900.00",6.94M,0.00%
11/3/2021,"23,300.00","25,000.00","25,500.00","23,250.00",19.92M,-6.61%
11/2/2021,"24,950.00","23,550.00","25,300.00","23,250.00",16.12M,5.05%
11/1/2021,"23,750.00","24,400.00","24,450.00","23,550.00",11.22M,-1.66%
10/29/2021,"24,150.00","24,300.00","24,700.00","23,800.00",11.07M,0.21%
10/28/2021,"24,100.00","23,450.00","24,300.00","23,300.00",11.24M,2.77%
10/27/2021,"23,450.00","22,650.00","23,500.00","22,400.00",15.58M,5.16%
10/26/2021,"22,300.00","22,000.00","22,400.00","21,650.00",5.87M,0.45%
10/25/2021,"22,200.00","22,650.00","22,900.00","22,200.00",6.13M,-1.33%
10/22/2021,"22,500.00","21,900.00","22,900.00","21,850.00",13.49M,3.45%
10/21/2021,"21,750.00","21,200.00","21,900.00","21,000.00",5.95M,2.59%
10/20/2021,"21,200.00","21,500.00","21,750.00","20,700.00",5.60M,-0.93%
10/19/2021,"21,400.00","21,300.00","21,850.00","21,100.00",4.25M,0.00%
10/18/2021,"21,400.00","21,900.00","21,900.00","21,400.00",5.58M,-0.70%
10/15/2021,"21,550.00","21,600.00","21,950.00","21,100.00",4.14M,-0.23%
10/14/2021,"21,600.00","21,500.00","22,200.00","21,500.00",7.19M,0.47%
10/13/2021,"21,500.00","21,700.00","21,900.00","21,450.00",4.73M,-0.92%
10/12/2021,"21,700.00","21,350.00","22,200.00","21,300.00",7.26M,0.46%
10/11/2021,"21,600.00","20,900.00","21,900.00","20,850.00",8.84M,3.85%
10/8/2021,"20,800.00","21,000.00","21,200.00","20,600.00",4.24M,-0.48%
10/7/2021,"20,900.00","19,850.00","21,100.00","19,850.00",13.63M,5.82%
10/6/2021,"19,750.00","19,000.00","19,750.00","19,000.00",6.87M,3.95%
10/5/2021,"19,000.00","19,000.00","19,150.00","18,800.00",2.65M,0.00%
10/4/2021,"19,000.00","18,650.00","19,000.00","18,300.00",3.23M,1.06%
10/1/2021,"18,800.00","18,950.00","19,150.00","18,750.00",2.42M,-1.57%
9/30/2021,"19,100.00","19,050.00","19,250.00","19,000.00",2.00M,0.26%
9/29/2021,"19,050.00","19,000.00","19,150.00","18,700.00",2.59M,-0.78%
9/28/2021,"19,200.00","18,800.00","19,200.00","18,600.00",4.09M,1.05%
9/27/2021,"19,000.00","19,500.00","19,800.00","19,000.00",3.58M,-3.31%
9/24/2021,"19,650.00","19,800.00","19,900.00","19,500.00",2.65M,-0.76%
9/23/2021,"19,800.00","19,650.00","20,400.00","19,450.00",7.72M,2.33%
9/22/2021,"19,350.00","18,900.00","19,600.00","18,750.00",4.40M,1.57%
9/21/2021,"19,050.00","18,400.00","19,050.00","18,400.00",4.45M,-0.78%
9/20/2021,"19,200.00","19,350.00","19,650.00","19,050.00",3.66M,-0.26%
9/17/2021,"19,250.00","18,700.00","19,300.00","18,700.00",3.79M,2.94%
9/16/2021,"18,700.00","19,200.00","19,250.00","18,700.00",2.53M,-0.27%
9/15/2021,"18,750.00","18,550.00","18,900.00","18,350.00",2.29M,1.08%
9/14/2021,"18,550.00","19,200.00","19,200.00","18,550.00",4.88M,-3.39%
9/13/2021,"19,200.00","19,250.00","19,550.00","19,200.00",3.85M,-0.26%
9/10/2021,"19,250.00","19,800.00","19,900.00","19,200.00",3.69M,-2.28%
9/9/2021,"19,700.00","19,650.00","19,900.00","19,300.00",5.20M,2.98%
9/8/2021,"19,130.00","19,130.00","19,478.00","18,870.00",6.21M,0.00%
9/7/2021,"19,130.00","19,913.00","20,000.00","18,957.00",4.87M,-3.93%
9/6/2021,"19,913.00","19,565.00","20,130.00","19,391.00",10.00M,3.62%
9/1/2021,"19,217.00","19,000.00","19,478.00","19,000.00",3.89M,-0.45%
8/31/2021,"19,304.00","19,478.00","19,478.00","19,000.00",5.59M,-0.23%
8/30/2021,"19,348.00","19,565.00","19,696.00","19,130.00",7.69M,2.77%
8/27/2021,"18,826.00","18,174.00","18,870.00","17,957.00",3.91M,3.59%
8/26/2021,"18,174.00","18,522.00","18,652.00","18,174.00",3.20M,-0.95%
8/25/2021,"18,348.00","17,826.00","18,348.00","17,826.00",4.71M,0.00%
8/24/2021,"18,348.00","18,261.00","18,609.00","18,087.00",6.67M,0.72%
8/23/2021,"18,217.00","18,957.00","19,174.00","18,130.00",9.66M,-4.77%
8/20/2021,"19,130.00","20,783.00","20,826.00","19,043.00",18.84M,-6.39%
8/19/2021,"20,435.00","20,261.00","20,652.00","20,000.00",6.38M,0.00%
8/18/2021,"20,435.00","20,609.00","20,826.00","20,217.00",6.02M,-1.26%
8/17/2021,"20,696.00","20,826.00","21,217.00","20,435.00",6.09M,0.00%
8/16/2021,"20,696.00","20,087.00","21,217.00","20,087.00",21.63M,4.16%
8/13/2021,"19,870.00","19,826.00","19,957.00","19,304.00",4.19M,0.66%
8/12/2021,"19,739.00","19,391.00","20,217.00","19,348.00",9.66M,2.25%
8/11/2021,"19,304.00","20,000.00","20,043.00","19,304.00",8.06M,-4.10%
8/10/2021,"20,130.00","20,435.00","20,522.00","19,826.00",6.17M,-1.28%
8/9/2021,"20,391.00","20,000.00","20,696.00","19,826.00",5.83M,1.51%
8/6/2021,"20,087.00","19,913.00","20,348.00","19,783.00",8.91M,1.99%
8/5/2021,"19,696.00","18,783.00","19,783.00","18,783.00",7.42M,3.90%
8/4/2021,"18,957.00","19,391.00","19,391.00","18,913.00",4.49M,-0.90%
8/3/2021,"19,130.00","19,000.00","19,435.00","18,957.00",5.71M,1.38%
8/2/2021,"18,870.00","18,783.00","19,304.00","18,565.00",5.83M,0.70%
7/30/2021,"18,739.00","18,522.00","19,000.00","18,522.00",4.72M,1.41%
7/29/2021,"18,478.00","18,304.00","18,696.00","18,087.00",4.52M,2.41%
7/28/2021,"18,043.00","18,261.00","18,435.00","18,043.00",3.28M,-1.19%
7/27/2021,"18,261.00","18,609.00","18,609.00","18,174.00",4.53M,-0.47%
7/26/2021,"18,348.00","17,826.00","18,696.00","17,652.00",3.46M,1.93%
7/23/2021,"18,000.00","19,043.00","19,217.00","18,000.00",7.05M,-5.69%
7/22/2021,"19,087.00","18,000.00","19,130.00","17,783.00",8.87M,6.55%
7/21/2021,"17,913.00","17,913.00","18,261.00","17,652.00",4.79M,1.48%
7/20/2021,"17,652.00","17,565.00","17,652.00","16,522.00",9.32M,1.00%
7/19/2021,"17,478.00","18,261.00","18,609.00","17,478.00",17.28M,-6.95%
7/16/2021,"18,783.00","19,391.00","19,391.00","18,783.00",4.97M,-3.14%
7/15/2021,"19,391.00","19,130.00","19,522.00","18,957.00",4.38M,-0.23%
7/14/2021,"19,435.00","19,478.00","19,826.00","18,783.00",3.59M,-0.22%
7/13/2021,"19,478.00","19,478.00","19,478.00","18,696.00",4.07M,1.82%
7/12/2021,"19,130.00","19,652.00","19,826.00","18,609.00",11.94M,-4.35%
7/9/2021,"20,000.00","19,913.00","20,261.00","18,957.00",7.42M,0.22%
7/8/2021,"19,957.00","19,304.00","20,348.00","19,130.00",8.66M,4.80%
7/7/2021,"19,043.00","18,652.00","19,130.00","18,304.00",10.44M,2.81%
7/6/2021,"18,522.00","19,565.00","19,913.00","18,522.00",17.60M,-6.99%
7/5/2021,"19,913.00","20,435.00","20,696.00","19,783.00",10.95M,-3.78%
7/2/2021,"20,696.00","20,739.00","20,957.00","20,652.00",6.27M,0.00%
7/1/2021,"20,696.00","21,000.00","21,043.00","20,609.00",6.63M,-0.83%
6/30/2021,"20,870.00","20,913.00","21,217.00","20,826.00",3.90M,-0.21%
6/29/2021,"20,913.00","21,217.00","21,391.00","20,870.00",5.60M,-1.23%
6/28/2021,"21,174.00","21,130.00","21,435.00","21,087.00",7.56M,0.83%
6/25/2021,"21,000.00","20,913.00","21,087.00","20,696.00",4.37M,-0.20%
6/24/2021,"21,043.00","20,826.00","21,043.00","20,565.00",8.25M,2.11%
6/23/2021,"20,609.00","20,957.00","21,348.00","20,435.00",9.59M,-2.87%
6/22/2021,"21,217.00","20,739.00","21,565.00","20,565.00",8.77M,2.95%
6/21/2021,"20,609.00","20,522.00","21,043.00","20,522.00",7.06M,-1.86%
6/18/2021,"21,000.00","21,043.00","21,087.00","20,000.00",10.25M,0.00%
6/17/2021,"21,000.00","20,087.00","21,130.00","20,087.00",10.90M,1.04%
6/16/2021,"20,783.00","21,478.00","21,565.00","20,783.00",12.08M,-4.40%
6/15/2021,"21,739.00","21,652.00","22,130.00","21,435.00",11.22M,-0.79%
6/14/2021,"21,913.00","22,000.00","22,609.00","21,870.00",17.99M,-0.20%
6/11/2021,"21,957.00","20,522.00","21,957.00","20,478.00",23.91M,6.99%
6/10/2021,"20,522.00","20,522.00","21,217.00","19,652.00",23.10M,-2.08%
